SITE_NAME,COEFF_VARIATION
1262BR,0.08137174419374957
1263BR,0.451259942482552
1264BR,0.6103359785109299
1266BR,0.9318063886559119
1267BR,0.4312322869702634
1269BR,0.34314206660160956
1270BR,0.9753502845676316
1271BR,0.6601543889831836
1272BR,0.10084592878344045
1273BR,0.010727414061252463
1274BR,0.07461367362637056
1275BR,0.08611585217985561
1276BR,0.07419325874778891
1277BR,0.07293330108072275
1279BR,0.21423536222888984
1280BR,0.6973451292598086
1281BR,0.21563506694174184
1282BR,0.11430441921115797
1283BR,0.526123884172851
1284BR,0.44963288973369675
1285BR,0.06824481283235798
1287BR,0.39096864440639073
1288BR,0.4734776719629785
1289BR,0.6530219777649963
1290BR,0.0899425084720693
1291BR,0.1310015478068874
1292BR,0.4671209323354818
1293BR,0.05031389750139622
1294BR,0.16207918983621905
1296BR,0.5513551664923231
1297BR,0.35418229642888566
1298BR,0.16209170635235787
1300BR,0.6737998470107003
1301BR,0.09827468161587209
1302BR,0.009656904982587587
1304BR,0.09859929902329684
1305BR,0.27992010608491324
1307BR,0.6843611909638383
1309BR,0.08608270470405337
1310BR,0.4501753353487493
1311BR,0.08056452621949063
1312BR,0.04152768624512336
1313BR,0.8975617250272616
1314BR,0.5721929945744334
1315BR,0.3414653401201507
1316BR,0.20470428554716746
1317BR,0.06852570497631862
1319BR,0.14861971901087812
1321BR,0.04720887073233844
1322BR,
1323BR,0.48611114906905256
1324BR,0.0037049007996301144
1325BR,0.14565664670809764
1326BR,
1327BR,0.6951591803972003
1328BR,0.5379276261417993
1329BR,0.1911677530968927
1330BR,0.04792564749492051
1331BR,0.31853453596217174
1333BR,0.48620188230750067
1335BR,0.0033970795402663762
1336BR,0.07812476325217586
1337BR,0.034157716035308004
1340BR,0.6918272495977145
1341BR,
1343BR,0.47209710982820946
1344BR,0.1244417556293215
1345BR,0.5886178579273488
1346BR,0.40847567790773215
1347BR,
1348BR,0.13414460569172984
1349BR,0.7087752238627203
1350BR,0.3965028915148127
1351BR,0.09740584314251716
1353BR,0.6767907142860348
1355BR,0.011488042504831273
1356BR,0.2143993812369911
1358BR,0.5329978439155151
1359BR,
1363BR,0.6647099812024909
1366BR,0.035050418894951266
1367BR,
1368BR,0.4788431638896354
1370BR,0.7932425367459237
1371BR,0.08913919690733021
1372BR,0.7554618971955926
1373BR,0.4422180828172487
1376BR,0.7994215261919122
1377BR,0.4499823741256726
1378BR,0.7897246005631111
1380BR,0.27270085634607377
1381BR,0.4614906507428502
1383BR,0.01440596246575078
1384BR,0.10884058504414976
1385BR,0.42165489285191665
1386BR,0.11846982568923844
1387BR,0.07048141932490329
1388BR,0.9876360729124444
1389BR,0.2884636229912926
1390BR,0.6361016619650598
1391BR,0.3723678652280406
1392BR,0.31012553429126993
1393BR,0.15193066094597665
1394BR,1.3200271022496524
1395BR,0.6887148358266973
1396BR,0.2267290672094751
1398BR,
1399BR,0.12235129848576466
1400BR,1.6586302178604493
1401BR,0.07925990936848636
1402BR,0.04973779897695084
1403BR,0.5148628680687792
1405BR,0.03664969057339552
1406BR,0.4969975750077783
1409BR,
1410BR,0.24089378788052718
1411BR,0.02393781039391507
1413BR,0.9413341602398035
1414BR,
1415BR,0.06074174600753246
1416BR,0.430462362966683
1419BR,0.009602844890402737
1421BR,0.2925357599468842
1429BR,0.1728967073267813
1430BR,0.0982268219354191
1432BR,0.16104432283495193
1442BR,
1443BR,0.2269904745070618
1448BR,0.08570014246472314
1449BR,0.0
1451BR,0.8337576653094256
1457BR,0.1751931592452578
1458BR,0.9664203677692397
1481BR,
1486BR,
1600BR,0.2583687494001946
1601BR,0.11984133517379324
1602BR,0.5588468053558836
1603BR,0.050755607417995736
1606BR,0.1870945256533505
1607BR,0.23906670792054838
1608BR,0.07058154252833433
1609BR,0.6930205503132053
1610BR,0.6319524744492468
1612BR,0.06269503958640892
1616BR,0.28594847593967776
1617BR,0.11139660562433498
1623BR,0.07918417578486119
1625BR,0.25665665482207106
1632BR,0.36451522677805076
1634BR,0.19349461490477288
1900BB,0.008499808319366215
1902BB,0.307825290190234
1904BB,0.20760248295896414
1906BB,0.15450078802804335
1907BB,0.13385157771682285
1908BB,0.03980157859381724
1909BB,0.6213921371434001
1910BB,0.48675471684414245
1911BB,0.5614593388013897
1913BB,0.47335037214272246
1914BB,0.08599465143782571
1915BB,0.3011580966197117
1916BB,0.10467582237682083
1917BB,0.22899054657008772
1918BB,0.06405376323389338
1919BB,0.024961314388865233
1920BB,0.0720788076229695
1921BB,1.297356515378006
1922BB,0.10651381748331858
1923BB,1.2289734208284546
1924BB,0.8532462948905543
1925BB,1.2853104435890106
1926BB,1.4318646102519312
1927BB,1.384629925679902
1928BB,1.237077638086554
1929BB,0.0964943441614187
1930BB,1.5077043521570064
1931BB,0.17680509011839038
1933BB,0.001658998841425415
1934BB,0.0031239025945421525
1935BB,1.4944853859259297
1936BB,0.0
1938BB,0.0021072458285110057
1939BB,0.038564228196580126
1940BB,0.3304277163605763
1941BB,0.20066362666236445
1944BB,0.007922299503245685
1945BB,1.383734453744356
1946BB,0.1267808407568104
1947BB,0.4754475849865715
1948BB,1.4828757729993636
1950BB,0.10520450411942336
1950BR,0.029807965662440927
1951BB,0.051655219633076455
1952BB,0.0596154724736392
1952BR,
1953BB,0.07468546287555078
1953BR,0.02719356943110653
1954BB,0.07757311388638825
1954BR,0.3507471896270578
1955BB,0.6424734760041918
1955BR,0.46576886436345666
1956BB,0.0031648629719892396
1956BR,0.4726934434999244
1957BB,0.035387315549281546
1957BR,0.34534215565784243
1958BB,0.027623399330592463
1958BR,0.19606863813904804
1959BB,1.0697744556154087
1959BR,0.08419593233622806
1960BB,0.3402839448952071
1960BR,0.5818070899987735
1961BR,0.5495346123941854
1962BB,1.386770146178029
1962BR,0.11726130931001495
1963BB,0.06350562891894808
1963BR,0.6813571123293434
1964BB,0.2041883467527194
1964BR,0.0874309520047488
1965BB,0.18586830727762949
1965BR,0.11938156235800094
1966BB,0.1703015667669884
1966BR,0.07155245661705062
1967BB,1.330161915865623
1967KO,0.11748402851768627
1968BB,0.07262135526771582
1968BR,0.10435248080447107
1968KO,0.1422460584131761
1969BB,0.03165265363083728
1969BR,0.003199578195414242
1970BB,0.10448558693792004
1970BR,0.1321983034950171
1971BB,0.6900286298196163
1971KO,0.11357114957992831
1972BB,1.3657188618855838
1972BR,0.08525732931705807
1972KO,0.12337454905489634
1973BB,0.1749170496350703
1973BR,0.12325446578303306
1973KO,0.06924645427939802
1974BB,0.026670279308802922
1974BR,0.1414010625202783
1974KO,0.09995912220918414
1975BB,0.3522056648349766
1975BR,0.5291396638028205
1975KO,0.45183942421475926
1976BB,1.2813524025696266
1976BR,0.08961053198101496
1976KO,0.46979175319953126
1977BB,0.3362391785725977
1977BR,0.08062653146354196
1977KO,0.719427078912091
1978BB,0.06755680122589373
1978BR,0.07797626824226651
1978KO,0.5373290144540918
1979BB,1.0505168534481435
1979BR,0.06382324542174608
1979KO,0.10680845395729117
1980BB,0.09359908768288279
1980BR,0.12263615030090542
1980KO,0.5795959389082133
1981BB,1.262481342738577
1981BR,0.048509419553208165
1981KO,0.0778131070495901
1982BB,0.2870652537188405
1982BR,0.1294028880641046
1982KO,0.11822265863126424
1983BB,1.3711307493136409
1983BR,0.10607861784596576
1983KO,0.05037902856278765
1984BB,0.6813116914686772
1984BR,0.06273084978367152
1984KO,0.10257922350879224
1985BB,0.08408064335717698
1985BR,0.0719481967726197
1985KO,0.1376963797573299
1986BB,0.06565743870322083
1986BR,0.07389347495067462
1986KO,0.2887646376135348
1987BB,0.12472591908619966
1987BR,0.35423127342016864
1987KO,0.5854190013903374
1988BB,1.3626120743707182
1988KO,0.11347028296288268
1989BB,0.10009592177227625
1989BR,0.10518551455050942
1990BB,1.4479873304012574
1990BR,0.0829693455872152
1990KO,0.09176408260040078
1991BB,1.4075618721831917
1991BR,0.17638318749227663
1991KO,0.10460654411307338
1992BB,0.07341967194125615
1992BR,0.08610919807012414
1992KO,0.1013394731061379
1993BB,0.09938182557154543
1993BR,0.011225084191608453
1993KO,0.13843143076987202
1994BB,0.07524856381997941
1994BR,0.2585481743185447
1995BR,0.06959394377744642
1995KO,0.10931478513269072
1996BB,0.42437726846592083
1996BR,0.05671733037519622
1996KO,0.13644277744891153
1997BB,0.09227189433433332
1997BR,0.47682291033383756
1997KO,0.12028502639822443
1998BB,0.146022050994676
1998BR,0.7857624713428385
1998KO,0.13226293080291676
1999BB,0.06968897764476235
1999BR,0.19714638682839045
1999KO,0.10190351030586889
2001BR,0.017114386399319125
2002KO,0.16213385114802292
2004KO,0.17774213515971635
2006BR,0.17797980460808344
2012BB,0.06458477958948591
2014BB,0.29684095750853434
2017BB,0.6353179558745625
2019BB,0.2729672108342463
2023BB,0.01131370849898476
2025KO,1.0592888984486528
2028BB,0.444060871093176
2032BB,0.7894605830114867
2037BB,0.10850585545521063
2037KO,0.08640096485995062
2039BB,0.06699134747615287
2040KO,0.002037445503659013
2042KO,0.2724793085609275
2046BB,0.22850569882401509
2048KO,0.30238666539653075
2049KO,0.01083747036465081
2050KO,0.04396223023929282
2054BR,0.009959250439247148
2055KO,0.06805074838412849
2061BR,0.04776162925837166
2062BR,0.03972184874833615
2064BB,0.16678541556412715
2074BR,0.01844626385704037
2075BB,0.7707923501513526
2075BR,0.5014751995277935
2076BB,0.04238212703697512
2076BR,0.4605134999799418
2077BR,0.10907006559478773
2078BB,0.42480287075093165
2078BR,0.022359107705503478
2079BR,0.4834661528474977
2080BR,0.15202379875515815
2082BR,0.20207316112798318
2083BR,0.10399185775300253
2084BB,0.11730667769976513
2086BR,1.3128202717085675
2099BB,0.06680306560937861
2104BB,0.05883049052874397
2106BB,0.13254403919766183
2107BB,0.0062260974444098525
2108BB,0.010855185464945464
2111BB,0.005850219395839061
2112BB,0.0867427859732379
2113BB,1.0432801075419709
2116BB,0.10403291859200317
2120BB,0.04326565634978507
2121BB,0.2577345202443228
2123BB,0.0963952000319224
4008BR,0.210966827012211
4012KO,
4060BR,1.0373222811629916
4351BR,0.0724674909203463
4361BR,0.1511560101700124
4362BR,0.11568491787027965
4365BR,0.17677623370766715
4366BR,0.07817817844130412
4367BR,0.2149866528407033
4368BR,0.2205352556619897
4372BB,0.12099400627282023
4373BB,0.057418300780800256
4376BB,1.1001184171923544
4378BB,0.119972172387703
4380BB,0.14137321138030037
4391KO,0.7246244565460341
4392KO,0.1019402844823743
4396KO,0.16648308775727874
5006KO,2.80566812801535
5240BB,0.010297671570677876
5417BR,0.9104260028623654
5425BR,0.5908892310113327
7224KO,0.24869372356692224
7541BR,0.17712021480688947
9503BB,0.4727286907932537
9510BB,0.0725456564886621
9511BB,
9512BB,0.03390773941506867
9513BB,0.003767217800674201
9515BB,1.1787214127463397
9516BB,0.01812700416685045
9517BB,0.000558977692637587
9518BB,0.003119130044934043
